"date_id","river","year","month","day","value"
"2015_06_21","tisza",2015,6,21,114
"2015_06_22","tisza",2015,6,22,111
"2015_06_23","tisza",2015,6,23,115
"2015_06_24","tisza",2015,6,24,116
"2015_06_25","tisza",2015,6,25,121
"2015_06_26","tisza",2015,6,26,123
"2015_06_27","tisza",2015,6,27,120
"2015_06_28","tisza",2015,6,28,115
"2015_06_29","tisza",2015,6,29,110
"2015_06_30","tisza",2015,6,30,122
"2015_07_01","tisza",2015,7,1,148
"2015_07_02","tisza",2015,7,2,143
"2015_07_03","tisza",2015,7,3,129
"2015_07_04","tisza",2015,7,4,118
"2015_07_05","tisza",2015,7,5,115
"2015_07_06","tisza",2015,7,6,110
"2015_07_07","tisza",2015,7,7,111
"2015_07_08","tisza",2015,7,8,106
"2015_07_09","tisza",2015,7,9,105
"2015_07_10","tisza",2015,7,10,108
"2015_07_11","tisza",2015,7,11,104
"2015_07_12","tisza",2015,7,12,102
"2015_07_13","tisza",2015,7,13,101
"2015_07_14","tisza",2015,7,14,102
"2015_07_15","tisza",2015,7,15,99
"2015_07_16","tisza",2015,7,16,98
"2015_07_17","tisza",2015,7,17,98
"2015_07_18","tisza",2015,7,18,98
"2015_07_19","tisza",2015,7,19,98
"2015_07_20","tisza",2015,7,20,96
"2015_07_21","tisza",2015,7,21,97
"2015_07_22","tisza",2015,7,22,96
"2015_07_23","tisza",2015,7,23,94
"2015_07_24","tisza",2015,7,24,98
"2015_07_25","tisza",2015,7,25,96
"2015_07_26","tisza",2015,7,26,95
"2015_07_27","tisza",2015,7,27,96
"2015_07_28","tisza",2015,7,28,99
"2015_07_29","tisza",2015,7,29,97
"2015_07_30","tisza",2015,7,30,97
"2015_07_31","tisza",2015,7,31,96
"2015_08_01","tisza",2015,8,1,98
"2015_08_02","tisza",2015,8,2,94
"2015_08_03","tisza",2015,8,3,97
"2015_08_04","tisza",2015,8,4,97
"2015_08_05","tisza",2015,8,5,93
"2015_08_06","tisza",2015,8,6,94
"2015_08_07","tisza",2015,8,7,96
"2015_08_08","tisza",2015,8,8,95
"2015_08_09","tisza",2015,8,9,94
"2015_08_10","tisza",2015,8,10,96
"2015_08_11","tisza",2015,8,11,94
"2015_08_12","tisza",2015,8,12,94
"2015_08_13","tisza",2015,8,13,92
"2015_08_14","tisza",2015,8,14,94
"2015_08_15","tisza",2015,8,15,95
"2015_08_16","tisza",2015,8,16,95
"2015_08_17","tisza",2015,8,17,95
"2015_08_18","tisza",2015,8,18,98
"2015_08_19","tisza",2015,8,19,96
"2015_08_20","tisza",2015,8,20,97
"2015_08_21","tisza",2015,8,21,95
"2015_08_22","tisza",2015,8,22,89
"2015_08_23","tisza",2015,8,23,90
"2015_08_24","tisza",2015,8,24,90
"2015_08_25","tisza",2015,8,25,94
"2015_08_26","tisza",2015,8,26,92
"2015_08_27","tisza",2015,8,27,92
"2015_08_28","tisza",2015,8,28,90
"2015_08_29","tisza",2015,8,29,89
"2015_08_30","tisza",2015,8,30,90
"2015_08_31","tisza",2015,8,31,89
"2015_09_01","tisza",2015,9,1,88
"2015_09_02","tisza",2015,9,2,87
"2015_09_03","tisza",2015,9,3,87
"2015_09_04","tisza",2015,9,4,85
"2015_09_05","tisza",2015,9,5,88
"2015_09_06","tisza",2015,9,6,88
"2015_09_07","tisza",2015,9,7,88
"2015_09_08","tisza",2015,9,8,87
"2015_09_09","tisza",2015,9,9,89
"2015_09_10","tisza",2015,9,10,87
"2015_09_11","tisza",2015,9,11,85
"2015_09_12","tisza",2015,9,12,91
"2015_09_13","tisza",2015,9,13,88
"2015_09_14","tisza",2015,9,14,88
"2015_09_15","tisza",2015,9,15,88
"2015_09_16","tisza",2015,9,16,93
